dataset,cantidad_locales,limite_contagio,metodo,tiempo
alto_contagio,23,12167,BT-F,0.031509
alto_contagio,23,12167,BT-O,0.742806
alto_contagio,23,12167,BT,0.040916
alto_contagio,23,12167,BT-F,0.028333
alto_contagio,23,12167,BT-O,0.762993
alto_contagio,23,12167,BT,0.042269
alto_contagio,23,12167,BT-F,0.028433
alto_contagio,23,12167,BT-O,0.838183
alto_contagio,23,12167,BT,0.040556
alto_contagio,23,12167,BT-F,0.028243
alto_contagio,23,12167,BT-O,0.749098
alto_contagio,23,12167,BT,0.040175
alto_contagio,23,12167,BT-F,0.03184
alto_contagio,23,12167,BT-O,0.838244
alto_contagio,23,12167,BT,0.040095
alto_contagio,23,12167,BT-F,0.028303
alto_contagio,23,12167,BT-O,0.771299
alto_contagio,23,12167,BT,0.040275
alto_contagio,23,12167,BT-F,0.028272
alto_contagio,23,12167,BT-O,0.745641
alto_contagio,23,12167,BT,0.04291
alto_contagio,23,12167,BT-F,0.028323
alto_contagio,23,12167,BT-O,0.741424
alto_contagio,23,12167,BT,0.045385
alto_contagio,23,12167,BT-F,0.023554
alto_contagio,23,12167,BT-O,0.745812
alto_contagio,24,13824,BT,0.054682
alto_contagio,24,13824,BT-F,0.035937
alto_contagio,24,13824,BT-O,1.9853
alto_contagio,24,13824,BT,0.055203
alto_contagio,24,13824,BT-F,0.038361
alto_contagio,24,13824,BT-O,1.83422
alto_contagio,24,13824,BT,0.062006
alto_contagio,24,13824,BT-F,0.040506
alto_contagio,24,13824,BT-O,2.05451
alto_contagio,24,13824,BT,0.061816
alto_contagio,24,13824,BT-F,0.040455
alto_contagio,24,13824,BT-O,2.03762
alto_contagio,24,13824,BT,0.055834
alto_contagio,24,13824,BT-F,0.036068
alto_contagio,24,13824,BT-O,2.03981
alto_contagio,24,13824,BT,0.034535
alto_contagio,24,13824,BT-F,0.036468
alto_contagio,24,13824,BT-O,1.84753
alto_contagio,24,13824,BT,0.055183
alto_contagio,24,13824,BT-F,0.036178
alto_contagio,24,13824,BT-O,1.81348
alto_contagio,24,13824,BT,0.055213
alto_contagio,24,13824,BT-F,0.040295
alto_contagio,24,13824,BT-O,1.82527
alto_contagio,24,13824,BT,0.061845
alto_contagio,24,13824,BT-F,0.040896
alto_contagio,24,13824,BT-O,1.94624
alto_contagio,24,13824,BT,0.030998
alto_contagio,24,13824,BT-F,0.040826
alto_contagio,24,13824,BT-O,2.05461
alto_contagio,25,15625,BT,0.048861
alto_contagio,25,15625,BT-F,0.043792
alto_contagio,25,15625,BT-O,1.50522
alto_contagio,25,15625,BT,0.049242
alto_contagio,25,15625,BT-F,0.038993
alto_contagio,25,15625,BT-O,2.74262
alto_contagio,25,15625,BT,0.054391
alto_contagio,25,15625,BT-F,0.043441
alto_contagio,25,15625,BT-O,3.00831
alto_contagio,25,15625,BT,0.054081
alto_contagio,25,15625,BT-F,0.043831
alto_contagio,25,15625,BT-O,3.0497
alto_contagio,25,15625,BT,0.054371
alto_contagio,25,15625,BT-F,0.02178
alto_contagio,25,15625,BT-O,2.62212
alto_contagio,25,15625,BT,0.054712
alto_contagio,25,15625,BT-F,0.043511
alto_contagio,25,15625,BT-O,2.69056
alto_contagio,25,15625,BT,0.027852
alto_contagio,25,15625,BT-F,0.021741
alto_contagio,25,15625,BT-O,3.04219
alto_contagio,25,15625,BT,0.054382
alto_contagio,25,15625,BT-F,0.047008
alto_contagio,25,15625,BT-O,2.9497
alto_contagio,25,15625,BT,0.055053
alto_contagio,25,15625,BT-F,0.038832
alto_contagio,25,15625,BT-O,2.90396
alto_contagio,25,15625,BT,0.054071
alto_contagio,25,15625,BT-F,0.043582
alto_contagio,25,15625,BT-O,3.01382
alto_contagio,26,17576,BT,0.104716
alto_contagio,26,17576,BT-F,0.064951
alto_contagio,26,17576,BT-O,2.30183
alto_contagio,26,17576,BT,0.097221
alto_contagio,26,17576,BT-F,0.058138
alto_contagio,26,17576,BT-O,4.48907
alto_contagio,26,17576,BT,0.098454
alto_contagio,26,17576,BT-F,0.064029
alto_contagio,26,17576,BT-O,4.39334
alto_contagio,26,17576,BT,0.04869
alto_contagio,26,17576,BT-F,0.064701
alto_contagio,26,17576,BT-O,4.32597
alto_contagio,26,17576,BT,0.087092
alto_contagio,26,17576,BT-F,0.06399
alto_contagio,26,17576,BT-O,4.67043
alto_contagio,26,17576,BT,0.048651
alto_contagio,26,17576,BT-F,0.057217
alto_contagio,26,17576,BT-O,4.66266
alto_contagio,26,17576,BT,0.086872
alto_contagio,26,17576,BT-F,0.042359
alto_contagio,26,17576,BT-O,4.57782
alto_contagio,26,17576,BT,0.087333
alto_contagio,26,17576,BT-F,0.057517
alto_contagio,26,17576,BT-O,4.6708
alto_contagio,26,17576,BT,0.088154
alto_contagio,26,17576,BT-F,0.0644
alto_contagio,26,17576,BT-O,4.43444
alto_contagio,26,17576,BT,0.097112
alto_contagio,26,17576,BT-F,0.057768
alto_contagio,26,17576,BT-O,4.65307
alto_contagio,27,19683,BT,0.079068
alto_contagio,27,19683,BT-F,0.061945
alto_contagio,27,19683,BT-O,7.70192
alto_contagio,27,19683,BT,0.077845
alto_contagio,27,19683,BT-F,0.061525
alto_contagio,27,19683,BT-O,7.4755
alto_contagio,27,19683,BT,0.088495
alto_contagio,27,19683,BT-F,0.055183
alto_contagio,27,19683,BT-O,7.74211
alto_contagio,27,19683,BT,0.077645
alto_contagio,27,19683,BT-F,0.066584
alto_contagio,27,19683,BT-O,7.13764
alto_contagio,27,19683,BT,0.079067
alto_contagio,27,19683,BT-F,0.061665
alto_contagio,27,19683,BT-O,7.79837
alto_contagio,27,19683,BT,0.081942
alto_contagio,27,19683,BT-F,0.055023
alto_contagio,27,19683,BT-O,6.46782
alto_contagio,27,19683,BT,0.044263
alto_contagio,27,19683,BT-F,0.054642
alto_contagio,27,19683,BT-O,5.80305
alto_contagio,27,19683,BT,0.043491
alto_contagio,27,19683,BT-F,0.061775
alto_contagio,27,19683,BT-O,7.67278
alto_contagio,27,19683,BT,0.077775
alto_contagio,27,19683,BT-F,0.055473
alto_contagio,27,19683,BT-O,7.50682
alto_contagio,27,19683,BT,0.087143
alto_contagio,27,19683,BT-F,0.031168
alto_contagio,27,19683,BT-O,7.78911
alto_contagio,28,21952,BT,0.128519
alto_contagio,28,21952,BT-F,0.077194
alto_contagio,28,21952,BT-O,9.86876
alto_contagio,28,21952,BT,0.064801
alto_contagio,28,21952,BT-F,0.078276
alto_contagio,28,21952,BT-O,7.36678
alto_contagio,28,21952,BT,0.129602
alto_contagio,28,21952,BT-F,0.0803
alto_contagio,28,21952,BT-O,10.4254
alto_contagio,28,21952,BT,0.129121
alto_contagio,28,21952,BT-F,0.086652
alto_contagio,28,21952,BT-O,10.1977
alto_contagio,28,21952,BT,0.127899
alto_contagio,28,21952,BT-F,0.086321
alto_contagio,28,21952,BT-O,9.91994
alto_contagio,28,21952,BT,0.114564
alto_contagio,28,21952,BT-F,0.087593
alto_contagio,28,21952,BT-O,9.5925
alto_contagio,28,21952,BT,0.063659
alto_contagio,28,21952,BT-F,0.04327
alto_contagio,28,21952,BT-O,9.96874
alto_contagio,28,21952,BT,0.06447
alto_contagio,28,21952,BT-F,0.077495
alto_contagio,28,21952,BT-O,8.6716
alto_contagio,28,21952,BT,0.066084
alto_contagio,28,21952,BT-F,0.077355
alto_contagio,28,21952,BT-O,6.20398
alto_contagio,28,21952,BT,0.071313
alto_contagio,28,21952,BT-F,0.076873
alto_contagio,28,21952,BT-O,9.60343
alto_contagio,29,24389,BT,0.05904
alto_contagio,29,24389,BT-F,0.046747
alto_contagio,29,24389,BT-O,12.3739
alto_contagio,29,24389,BT,0.033893
alto_contagio,29,24389,BT-F,0.047028
alto_contagio,29,24389,BT-O,13.2491
alto_contagio,29,24389,BT,0.065933
alto_contagio,29,24389,BT-F,0.042129
alto_contagio,29,24389,BT-O,13.45
alto_contagio,29,24389,BT,0.034544
alto_contagio,29,24389,BT-F,0.047298
alto_contagio,29,24389,BT-O,13.7039
alto_contagio,29,24389,BT,0.065753
alto_contagio,29,24389,BT-F,0.046997
alto_contagio,29,24389,BT-O,13.889
alto_contagio,29,24389,BT,0.035506
alto_contagio,29,24389,BT-F,0.042319
alto_contagio,29,24389,BT-O,14.1161
alto_contagio,29,24389,BT,0.033633
alto_contagio,29,24389,BT-F,0.023304
alto_contagio,29,24389,BT-O,13.6902
alto_contagio,29,24389,BT,0.059331
alto_contagio,29,24389,BT-F,0.042159
alto_contagio,29,24389,BT-O,13.7716
alto_contagio,29,24389,BT,0.059201
alto_contagio,29,24389,BT-F,0.041938
alto_contagio,29,24389,BT-O,12.5258
alto_contagio,29,24389,BT,0.066193
alto_contagio,29,24389,BT-F,0.047087
alto_contagio,29,24389,BT-O,13.8499
alto_contagio,30,27000,BT,0.079428
alto_contagio,30,27000,BT-F,0.054271
alto_contagio,30,27000,BT-O,18.3283
alto_contagio,30,27000,BT,0.0801
alto_contagio,30,27000,BT-F,0.054121
alto_contagio,30,27000,BT-O,18.4834
alto_contagio,30,27000,BT,0.079007
alto_contagio,30,27000,BT-F,0.027061
alto_contagio,30,27000,BT-O,18.8969
alto_contagio,30,27000,BT,0.078907
alto_contagio,30,27000,BT-F,0.054371
alto_contagio,30,27000,BT-O,18.4386
alto_contagio,30,27000,BT,0.072786
alto_contagio,30,27000,BT-F,0.049372
alto_contagio,30,27000,BT-O,17.8604
alto_contagio,30,27000,BT,0.038823
alto_contagio,30,27000,BT-F,0.049001
alto_contagio,30,27000,BT-O,16.527
alto_contagio,30,27000,BT,0.078396
alto_contagio,30,27000,BT-F,0.054322
alto_contagio,30,27000,BT-O,17.8037
alto_contagio,30,27000,BT,0.070201
alto_contagio,30,27000,BT-F,0.04838
alto_contagio,30,27000,BT-O,19.4215
alto_contagio,30,27000,BT,0.077795
alto_contagio,30,27000,BT-F,0.050655
alto_contagio,30,27000,BT-O,19.379
alto_contagio,30,27000,BT,0.080119
alto_contagio,30,27000,BT-F,0.054542
alto_contagio,30,27000,BT-O,17.3333
alto_contagio,31,29791,BT,0.068708
alto_contagio,31,29791,BT-F,0.043832
alto_contagio,31,29791,BT-O,25.7054
alto_contagio,31,29791,BT,0.076723
alto_contagio,31,29791,BT-F,0.033212
alto_contagio,31,29791,BT-O,25.9468
alto_contagio,31,29791,BT,0.038322
alto_contagio,31,29791,BT-F,0.043471
alto_contagio,31,29791,BT-O,24.9591
alto_contagio,31,29791,BT,0.076993
alto_contagio,31,29791,BT-F,0.024396
alto_contagio,31,29791,BT-O,22.4018
alto_contagio,31,29791,BT,0.076382
alto_contagio,31,29791,BT-F,0.036178
alto_contagio,31,29791,BT-O,22.7737
alto_contagio,31,29791,BT,0.038171
alto_contagio,31,29791,BT-F,0.044042
alto_contagio,31,29791,BT-O,23.2864
alto_contagio,31,29791,BT,0.068938
alto_contagio,31,29791,BT-F,0.049001
alto_contagio,31,29791,BT-O,22.8415
alto_contagio,31,29791,BT,0.076673
alto_contagio,31,29791,BT-F,0.048791
alto_contagio,31,29791,BT-O,22.4936
alto_contagio,31,29791,BT,0.076382
alto_contagio,31,29791,BT-F,0.045656
alto_contagio,31,29791,BT-O,23.2843
alto_contagio,31,29791,BT,0.038
alto_contagio,31,29791,BT-F,0.049111
alto_contagio,31,29791,BT-O,23.1113
alto_contagio,32,32768,BT,0.027972
alto_contagio,32,32768,BT-F,0.018505
alto_contagio,32,32768,BT-O,38.889
alto_contagio,32,32768,BT,0.047739
alto_contagio,32,32768,BT-F,0.032731
alto_contagio,32,32768,BT-O,37.7041
alto_contagio,32,32768,BT,0.026529
alto_contagio,32,32768,BT-F,0.036859
alto_contagio,32,32768,BT-O,39.8049
alto_contagio,32,32768,BT,0.053169
alto_contagio,32,32768,BT-F,0.019175
alto_contagio,32,32768,BT-O,40.5251
alto_contagio,32,32768,BT,0.02693
alto_contagio,32,32768,BT-F,0.019687
alto_contagio,32,32768,BT-O,41.0449
alto_contagio,32,32768,BT,0.026951
alto_contagio,32,32768,BT-F,0.018604
alto_contagio,32,32768,BT-O,42.118
alto_contagio,32,32768,BT,0.027752
alto_contagio,32,32768,BT-F,0.032611
alto_contagio,32,32768,BT-O,39.4035
alto_contagio,32,32768,BT,0.05359
alto_contagio,32,32768,BT-F,0.018565
alto_contagio,32,32768,BT-O,38.6913
alto_contagio,32,32768,BT,0.054742
alto_contagio,32,32768,BT-F,0.036739
alto_contagio,32,32768,BT-O,39.8632
alto_contagio,32,32768,BT,0.033532
alto_contagio,32,32768,BT-F,0.018364
alto_contagio,32,32768,BT-O,37.6303
alto_contagio,33,35937,BT,0.112239
alto_contagio,33,35937,BT-F,0.151653
alto_contagio,33,35937,BT-O,58.2544
alto_contagio,33,35937,BT,0.222886
alto_contagio,33,35937,BT-F,0.169867
alto_contagio,33,35937,BT-O,57.8317
alto_contagio,33,35937,BT,0.20365
alto_contagio,33,35937,BT-F,0.152464
alto_contagio,33,35937,BT-O,57.9015
alto_contagio,33,35937,BT,0.222224
alto_contagio,33,35937,BT-F,0.151553
alto_contagio,33,35937,BT-O,57.5644
alto_contagio,33,35937,BT,0.197579
alto_contagio,33,35937,BT-F,0.169937
alto_contagio,33,35937,BT-O,56.3203
alto_contagio,33,35937,BT,0.19872
alto_contagio,33,35937,BT-F,0.151383
alto_contagio,33,35937,BT-O,56.2376
alto_contagio,33,35937,BT,0.11261
alto_contagio,33,35937,BT-F,0.157905
alto_contagio,33,35937,BT-O,58.0801
alto_contagio,33,35937,BT,0.200914
alto_contagio,33,35937,BT-F,0.151393
alto_contagio,33,35937,BT-O,58.2809
alto_contagio,33,35937,BT,0.223076
alto_contagio,33,35937,BT-F,0.084227
alto_contagio,33,35937,BT-O,56.8313
alto_contagio,33,35937,BT,0.109765
alto_contagio,33,35937,BT-F,0.084287
alto_contagio,33,35937,BT-O,58.0285
alto_contagio,34,39304,BT,0.047088
alto_contagio,34,39304,BT-F,0.027742
alto_contagio,34,39304,BT-O,89.8125
alto_contagio,34,39304,BT,0.066504
alto_contagio,34,39304,BT-F,0.033923
alto_contagio,34,39304,BT-O,88.9683
alto_contagio,34,39304,BT,0.066063
alto_contagio,34,39304,BT-F,0.050153
alto_contagio,34,39304,BT-O,89.3501
alto_contagio,34,39304,BT,0.03751
alto_contagio,34,39304,BT-F,0.055444
alto_contagio,34,39304,BT-O,90.1792
alto_contagio,34,39304,BT,0.08067
alto_contagio,34,39304,BT-F,0.056595
alto_contagio,34,39304,BT-O,90.2406
alto_contagio,34,39304,BT,0.07497
alto_contagio,34,39304,BT-F,0.049803
alto_contagio,34,39304,BT-O,91.6331
alto_contagio,34,39304,BT,0.036768
alto_contagio,34,39304,BT-F,0.055754
alto_contagio,34,39304,BT-O,89.8263
alto_contagio,34,39304,BT,0.074178
alto_contagio,34,39304,BT-F,0.050314
alto_contagio,34,39304,BT-O,94.4038
alto_contagio,34,39304,BT,0.037049
alto_contagio,34,39304,BT-F,0.056004
alto_contagio,34,39304,BT-O,90.3735
alto_contagio,34,39304,BT,0.07478
alto_contagio,34,39304,BT-F,0.050213
alto_contagio,34,39304,BT-O,87.0071
alto_contagio,35,42875,BT,0.188481
alto_contagio,35,42875,BT-F,0.119753
alto_contagio,35,42875,BT-O,139.644
alto_contagio,35,42875,BT,0.167302
alto_contagio,35,42875,BT-F,0.106659
alto_contagio,35,42875,BT-O,138.319
alto_contagio,35,42875,BT,0.093224
alto_contagio,35,42875,BT-F,0.106188
alto_contagio,35,42875,BT-O,140.649
alto_contagio,35,42875,BT,0.168755
alto_contagio,35,42875,BT-F,0.109714
alto_contagio,35,42875,BT-O,140.96
alto_contagio,35,42875,BT,0.167973
alto_contagio,35,42875,BT-F,0.106649
alto_contagio,35,42875,BT-O,136.847
alto_contagio,35,42875,BT,0.095498
alto_contagio,35,42875,BT-F,0.108733
alto_contagio,35,42875,BT-O,138.692
alto_contagio,35,42875,BT,0.168474
alto_contagio,35,42875,BT-F,0.060684
alto_contagio,35,42875,BT-O,138.14
alto_contagio,35,42875,BT,0.189644
alto_contagio,35,42875,BT-F,0.119753
alto_contagio,35,42875,BT-O,139.019
alto_contagio,35,42875,BT,0.092913
alto_contagio,35,42875,BT-F,0.119412
alto_contagio,35,42875,BT-O,137.862
alto_contagio,35,42875,BT,0.093004
alto_contagio,35,42875,BT-F,0.119794
alto_contagio,35,42875,BT-O,137.756
alto_contagio,36,46656,BT,0.247732
alto_contagio,36,46656,BT-F,0.175818
alto_contagio,36,46656,BT-O,218.534
alto_contagio,36,46656,BT,0.123611
alto_contagio,36,46656,BT-F,0.175638
alto_contagio,36,46656,BT-O,217.984
alto_contagio,36,46656,BT,0.220522
alto_contagio,36,46656,BT-F,0.163806
alto_contagio,36,46656,BT-O,220.125
alto_contagio,36,46656,BT,0.225812
alto_contagio,36,46656,BT-F,0.098664
alto_contagio,36,46656,BT-O,219.002
alto_contagio,36,46656,BT,0.124913
alto_contagio,36,46656,BT-F,0.156491
alto_contagio,36,46656,BT-O,223.334
alto_contagio,36,46656,BT,0.247833
alto_contagio,36,46656,BT-F,0.158346
alto_contagio,36,46656,BT-O,220.616
alto_contagio,36,46656,BT,0.248002
alto_contagio,36,46656,BT-F,0.157594
alto_contagio,36,46656,BT-O,218.836
alto_contagio,36,46656,BT,0.24655
alto_contagio,36,46656,BT-F,0.156402
alto_contagio,36,46656,BT-O,217.806
alto_contagio,36,46656,BT,0.145571
alto_contagio,36,46656,BT-F,0.174946
alto_contagio,36,46656,BT-O,220.809
alto_contagio,36,46656,BT,0.247602
alto_contagio,36,46656,BT-F,0.156422
alto_contagio,36,46656,BT-O,219.815
alto_contagio,37,50653,BT,0.479024
alto_contagio,37,50653,BT-F,0.519569
alto_contagio,37,50653,BT-O,368.244
alto_contagio,37,50653,BT,0.488561
alto_contagio,37,50653,BT-F,0.257801
alto_contagio,37,50653,BT-O,368.515
alto_contagio,37,50653,BT,0.480817
alto_contagio,37,50653,BT-F,0.330076
alto_contagio,37,50653,BT-O,364.071
alto_contagio,37,50653,BT,0.540077
alto_contagio,37,50653,BT-F,0.512936
alto_contagio,37,50653,BT-O,366.527
alto_contagio,37,50653,BT,0.481188
alto_contagio,37,50653,BT-F,0.484193
alto_contagio,37,50653,BT-O,377.662
alto_contagio,37,50653,BT,0.544085
alto_contagio,37,50653,BT-F,0.520411
alto_contagio,37,50653,BT-O,368.292
alto_contagio,37,50653,BT,0.538795
alto_contagio,37,50653,BT-F,0.519198
alto_contagio,37,50653,BT-O,370.695
alto_contagio,37,50653,BT,0.495264
alto_contagio,37,50653,BT-F,0.52004
alto_contagio,37,50653,BT-O,367.151
alto_contagio,37,50653,BT,0.539756
alto_contagio,37,50653,BT-F,0.463114
alto_contagio,37,50653,BT-O,376.811
alto_contagio,37,50653,BT,0.480436
alto_contagio,37,50653,BT-F,0.270805
alto_contagio,37,50653,BT-O,369.329
alto_contagio,38,54872,BT,0.334083
alto_contagio,38,54872,BT-F,0.306993
alto_contagio,38,54872,BT-O,567.093
alto_contagio,38,54872,BT,0.189092
alto_contagio,38,54872,BT-F,0.281976
alto_contagio,38,54872,BT-O,580.914
alto_contagio,38,54872,BT,0.348991
alto_contagio,38,54872,BT-F,0.281375
alto_contagio,38,54872,BT-O,565.693
alto_contagio,38,54872,BT,0.370642
alto_contagio,38,54872,BT-F,0.281705
alto_contagio,38,54872,BT-O,589.987
alto_contagio,38,54872,BT,0.185987
alto_contagio,38,54872,BT-F,0.15573
alto_contagio,38,54872,BT-O,583.199
alto_contagio,38,54872,BT,0.185626
alto_contagio,38,54872,BT-F,0.158326
alto_contagio,38,54872,BT-O,578.135
alto_contagio,38,54872,BT,0.249806
alto_contagio,38,54872,BT-F,0.156512
alto_contagio,38,54872,BT-O,566.296
alto_contagio,38,54872,BT,0.267659
alto_contagio,38,54872,BT-F,0.186187
alto_contagio,38,54872,BT-O,580.149
alto_contagio,38,54872,BT,0.335556
alto_contagio,38,54872,BT-F,0.281294
alto_contagio,38,54872,BT-O,566.968
alto_contagio,38,54872,BT,0.36487
alto_contagio,38,54872,BT-F,0.282056
alto_contagio,38,54872,BT-O,578.829
alto_contagio,39,59319,BT,0.243485
alto_contagio,39,59319,BT-F,0.200244
alto_contagio,39,59319,BT-O,951.145
alto_contagio,39,59319,BT,0.136825
alto_contagio,39,59319,BT-F,0.181128
alto_contagio,39,59319,BT-O,976.909
alto_contagio,39,59319,BT,0.24494
alto_contagio,39,59319,BT-F,0.100249
alto_contagio,39,59319,BT-O,958.652
alto_contagio,39,59319,BT,0.29782
alto_contagio,39,59319,BT-F,0.203592
alto_contagio,39,59319,BT-O,924.71
alto_contagio,39,59319,BT,0.275287
alto_contagio,39,59319,BT-F,0.181611
alto_contagio,39,59319,BT-O,923.993
alto_contagio,39,59319,BT,0.266601
alto_contagio,39,59319,BT-F,0.180849
alto_contagio,39,59319,BT-O,946.751
alto_contagio,39,59319,BT,0.139842
alto_contagio,39,59319,BT-F,0.100269
alto_contagio,39,59319,BT-O,959.25
alto_contagio,39,59319,BT,0.277851
alto_contagio,39,59319,BT-F,0.195276
alto_contagio,39,59319,BT-O,967.951
alto_contagio,39,59319,BT,0.139572
alto_contagio,39,59319,BT-F,0.205385
alto_contagio,39,59319,BT-O,934.072
alto_contagio,39,59319,BT,0.257343
alto_contagio,39,59319,BT-F,0.179697
alto_contagio,39,59319,BT-O,962.403
alto_contagio,40,64000,BT,0.370896
alto_contagio,40,64000,BT-F,0.125495
alto_contagio,40,64000,BT-O,1444.69
alto_contagio,40,64000,BT,0.369634
alto_contagio,40,64000,BT-F,0.225493
alto_contagio,40,64000,BT-O,1438.26
alto_contagio,40,64000,BT,0.376255
alto_contagio,40,64000,BT-F,0.225833
alto_contagio,40,64000,BT-O,1447.95
alto_contagio,40,64000,BT,0.36807
alto_contagio,40,64000,BT-F,0.253385
alto_contagio,40,64000,BT-O,1518.39
alto_contagio,40,64000,BT,0.314329
alto_contagio,40,64000,BT-F,0.274525
alto_contagio,40,64000,BT-O,1556.64
alto_contagio,40,64000,BT,0.205194
alto_contagio,40,64000,BT-F,0.125615
alto_contagio,40,64000,BT-O,1520.77
alto_contagio,40,64000,BT,0.37377
alto_contagio,40,64000,BT-F,0.128611
alto_contagio,40,64000,BT-O,1456.01
alto_contagio,40,64000,BT,0.366016
alto_contagio,40,64000,BT-F,0.226003
alto_contagio,40,64000,BT-O,1509.64
alto_contagio,40,64000,BT,0.205585
alto_contagio,40,64000,BT-F,0.253484
alto_contagio,40,64000,BT-O,1499.49
alto_contagio,40,64000,BT,0.369932
alto_contagio,40,64000,BT-F,0.225803
alto_contagio,40,64000,BT-O,1470.91
alto_contagio,41,68921,BT,0.345607
alto_contagio,41,68921,BT-F,0.140453
alto_contagio,41,68921,BT-O,2410.63
alto_contagio,41,68921,BT,0.34727
alto_contagio,41,68921,BT,0.383788
alto_contagio,41,68921,BT,0.347941
alto_contagio,41,68921,BT,0.361947
alto_contagio,41,68921,BT,0.344004
alto_contagio,41,68921,BT,0.387044
alto_contagio,41,68921,BT,0.345357
alto_contagio,41,68921,BT,0.344304
alto_contagio,41,68921,BT,0.330168
alto_contagio,42,74088,BT,0.852706
alto_contagio,42,74088,BT,0.963163
alto_contagio,42,74088,BT,0.853347
alto_contagio,42,74088,BT,0.867664
alto_contagio,42,74088,BT,0.955609
alto_contagio,42,74088,BT,0.976458
alto_contagio,42,74088,BT,0.940631
alto_contagio,42,74088,BT,0.82845
alto_contagio,42,74088,BT,0.977109
alto_contagio,42,74088,BT,0.975636
alto_contagio,43,79507,BT,0.738171
alto_contagio,43,79507,BT,0.720138
alto_contagio,43,79507,BT,0.720509
alto_contagio,43,79507,BT,0.640509
alto_contagio,43,79507,BT,0.644526
alto_contagio,43,79507,BT,0.641952
alto_contagio,43,79507,BT,0.643124
alto_contagio,43,79507,BT,0.642593
alto_contagio,43,79507,BT,0.640339
alto_contagio,43,79507,BT,0.64648
alto_contagio,44,85184,BT,2.74527
alto_contagio,44,85184,BT,2.71393
alto_contagio,44,85184,BT,2.44851
alto_contagio,44,85184,BT,2.70301
alto_contagio,44,85184,BT,2.51808
alto_contagio,44,85184,BT,2.75488
alto_contagio,44,85184,BT,2.46774
alto_contagio,44,85184,BT,2.57329
alto_contagio,44,85184,BT,2.76012
alto_contagio,44,85184,BT,2.45142
alto_contagio,45,91125,BT,1.97204
alto_contagio,45,91125,BT,1.96134
alto_contagio,45,91125,BT,1.98524
alto_contagio,45,91125,BT,2.0275
alto_contagio,45,91125,BT,2.03
alto_contagio,45,91125,BT,2.18732
alto_contagio,45,91125,BT,2.01827
alto_contagio,45,91125,BT,2.04443
alto_contagio,45,91125,BT,2.23622
alto_contagio,45,91125,BT,2.04301
alto_contagio,46,97336,BT,0.854299
alto_contagio,46,97336,BT,0.845923
alto_contagio,46,97336,BT,0.757057
alto_contagio,46,97336,BT,0.847336
alto_contagio,46,97336,BT,0.84392
alto_contagio,46,97336,BT,0.752698
alto_contagio,46,97336,BT,0.751827
alto_contagio,46,97336,BT,0.846634
alto_contagio,46,97336,BT,0.845743
alto_contagio,46,97336,BT,0.845292
alto_contagio,47,103823,BT,4.93956
alto_contagio,47,103823,BT,2.45595
alto_contagio,47,103823,BT,2.44273
alto_contagio,47,103823,BT,2.4953
alto_contagio,47,103823,BT,4.90919
alto_contagio,47,103823,BT,4.87483
alto_contagio,47,103823,BT,4.96731
alto_contagio,47,103823,BT,4.25148
alto_contagio,47,103823,BT,4.92824
alto_contagio,47,103823,BT,4.50908
alto_contagio,48,110592,BT,0.610843
alto_contagio,48,110592,BT,1.21009
alto_contagio,48,110592,BT,1.07345
alto_contagio,48,110592,BT,1.07244
alto_contagio,48,110592,BT,0.622365
alto_contagio,48,110592,BT,1.08244
alto_contagio,48,110592,BT,1.20513
alto_contagio,48,110592,BT,1.07478
alto_contagio,48,110592,BT,1.2076
alto_contagio,48,110592,BT,1.2197
alto_contagio,49,117649,BT,1.41194
alto_contagio,49,117649,BT,1.46139
alto_contagio,49,117649,BT,1.42352
alto_contagio,49,117649,BT,1.42223
alto_contagio,49,117649,BT,1.58087
alto_contagio,49,117649,BT,0.800919
alto_contagio,49,117649,BT,1.41875
alto_contagio,49,117649,BT,1.59577
alto_contagio,49,117649,BT,1.53431
alto_contagio,49,117649,BT,1.58107
alto_contagio,50,125000,BT,6.98202
alto_contagio,50,125000,BT,6.33531
alto_contagio,50,125000,BT,6.80686
alto_contagio,50,125000,BT,7.13804
alto_contagio,50,125000,BT,6.24531
alto_contagio,50,125000,BT,6.14233
alto_contagio,50,125000,BT,7.14633
alto_contagio,50,125000,BT,7.17942
alto_contagio,50,125000,BT,6.9218
alto_contagio,50,125000,BT,6.56639
bajo_contagio,1,1,BT,0.003316
bajo_contagio,1,1,BT-F,0.003186
bajo_contagio,1,1,BT-O,0.003346
bajo_contagio,1,1,BT,0.003146
bajo_contagio,1,1,BT-F,0.003246
bajo_contagio,1,1,BT-O,0.003677
bajo_contagio,1,1,BT,0.003146
bajo_contagio,1,1,BT-F,0.003256
bajo_contagio,1,1,BT-O,0.003737
bajo_contagio,1,1,BT,0.003477
bajo_contagio,1,1,BT-F,0.003427
bajo_contagio,1,1,BT-O,0.003587
bajo_contagio,1,1,BT,0.003407
bajo_contagio,1,1,BT-F,0.003186
bajo_contagio,1,1,BT-O,0.003657
bajo_contagio,1,1,BT,0.003497
bajo_contagio,1,1,BT-F,0.003226
bajo_contagio,1,1,BT-O,0.003236
bajo_contagio,1,1,BT,0.003486
bajo_contagio,1,1,BT-F,0.003547
bajo_contagio,1,1,BT-O,0.003717
bajo_contagio,1,1,BT,0.003487
bajo_contagio,1,1,BT-F,0.003477
bajo_contagio,1,1,BT-O,0.002214
bajo_contagio,1,1,BT,0.003316
