dataset,cantidad_locales,limite_contagio,metodo,tiempo
variacion_n_m,1150,400,DP,7.79077
variacion_n_m,1150,450,DP,7.94243
variacion_n_m,1150,500,DP,10.1995
variacion_n_m,1150,550,DP,7.99209
variacion_n_m,1150,600,DP,8.60759
variacion_n_m,1150,650,DP,11.9577
variacion_n_m,1150,700,DP,12.6164
variacion_n_m,1150,750,DP,12.7051
variacion_n_m,1150,800,DP,16.0915
variacion_n_m,1150,850,DP,13.5234
variacion_n_m,1150,900,DP,12.5202
variacion_n_m,1150,950,DP,13.9105
variacion_n_m,1150,1000,DP,15.7971
variacion_n_m,1150,1050,DP,14.881
variacion_n_m,1150,1100,DP,18.676
variacion_n_m,1150,1150,DP,16.0545
variacion_n_m,1150,1200,DP,22.232
variacion_n_m,1150,1250,DP,21.7603
variacion_n_m,1150,1300,DP,23.229
variacion_n_m,1150,1350,DP,25.516
variacion_n_m,1150,1400,DP,25.0486
variacion_n_m,1150,1450,DP,24.3987
variacion_n_m,1150,1500,DP,26.0954
variacion_n_m,1150,1550,DP,27.7903
variacion_n_m,1150,1600,DP,27.7024
variacion_n_m,1150,1650,DP,26.2164
variacion_n_m,1200,100,DP,1.84305
variacion_n_m,1200,150,DP,3.15404
variacion_n_m,1200,200,DP,2.56463
variacion_n_m,1200,250,DP,3.77284
variacion_n_m,1200,300,DP,4.53215
variacion_n_m,1200,350,DP,5.26018
variacion_n_m,1200,400,DP,7.84375
variacion_n_m,1200,450,DP,6.81742
variacion_n_m,1200,500,DP,7.65889
variacion_n_m,1200,550,DP,11.6476
variacion_n_m,1200,600,DP,9.21363
variacion_n_m,1200,650,DP,9.74434
variacion_n_m,1200,700,DP,10.1349
variacion_n_m,1200,750,DP,11.4324
variacion_n_m,1200,800,DP,11.7676
variacion_n_m,1200,850,DP,12.4765
variacion_n_m,1200,900,DP,13.4586
variacion_n_m,1200,950,DP,14.135
variacion_n_m,1200,1000,DP,15.0272
variacion_n_m,1200,1050,DP,15.5101
variacion_n_m,1200,1100,DP,15.9201
variacion_n_m,1200,1150,DP,16.6801
variacion_n_m,1200,1200,DP,17.4774
variacion_n_m,1200,1250,DP,18.159
variacion_n_m,1200,1300,DP,18.6035
variacion_n_m,1200,1350,DP,19.1665
variacion_n_m,1200,1400,DP,19.5229
variacion_n_m,1200,1450,DP,20.9264
variacion_n_m,1200,1500,DP,20.9328
variacion_n_m,1200,1550,DP,21.8401
variacion_n_m,1200,1600,DP,23.05
variacion_n_m,1200,1650,DP,25.4224
variacion_n_m,1250,100,DP,1.76633
variacion_n_m,1250,150,DP,2.60509
variacion_n_m,1250,200,DP,2.8164
variacion_n_m,1250,250,DP,3.7555
variacion_n_m,1250,300,DP,4.75865
variacion_n_m,1250,350,DP,6.62981
variacion_n_m,1250,400,DP,6.23328
variacion_n_m,1250,450,DP,7.10701
variacion_n_m,1250,500,DP,9.55329
variacion_n_m,1250,550,DP,9.69176
variacion_n_m,1250,600,DP,10.0571
variacion_n_m,1250,650,DP,11.8746
variacion_n_m,1250,700,DP,11.8062
variacion_n_m,1250,750,DP,11.8261
variacion_n_m,1250,800,DP,14.6348
variacion_n_m,1250,850,DP,15.58
variacion_n_m,1250,900,DP,15.2297
variacion_n_m,1250,950,DP,17.3539
variacion_n_m,1250,1000,DP,19.0268
variacion_n_m,1250,1050,DP,14.9345
variacion_n_m,1250,1100,DP,16.6287
variacion_n_m,1250,1150,DP,21.2105
variacion_n_m,1250,1200,DP,20.3791
variacion_n_m,1250,1250,DP,24.8191
variacion_n_m,1250,1300,DP,20.7173
variacion_n_m,1250,1350,DP,25.893
variacion_n_m,1250,1400,DP,20.7989
variacion_n_m,1250,1450,DP,22.6858
variacion_n_m,1250,1500,DP,23.4311
variacion_n_m,1250,1550,DP,25.955
variacion_n_m,1250,1600,DP,29.2483
variacion_n_m,1250,1650,DP,23.9347
variacion_n_m,1300,100,DP,1.68625
variacion_n_m,1300,150,DP,2.47493
variacion_n_m,1300,200,DP,3.25639
variacion_n_m,1300,250,DP,4.07211
variacion_n_m,1300,300,DP,6.90753
variacion_n_m,1300,350,DP,7.02773
variacion_n_m,1300,400,DP,6.50628
variacion_n_m,1300,450,DP,7.33486
variacion_n_m,1300,500,DP,9.83218
variacion_n_m,1300,550,DP,12.4059
variacion_n_m,1300,600,DP,13.3991
variacion_n_m,1300,650,DP,13.2833
variacion_n_m,1300,700,DP,12.6572
variacion_n_m,1300,750,DP,13.8111
variacion_n_m,1300,800,DP,16.5372
variacion_n_m,1300,850,DP,17.3585
variacion_n_m,1300,900,DP,15.176
variacion_n_m,1300,950,DP,19.9091
variacion_n_m,1300,1000,DP,15.0428
variacion_n_m,1300,1050,DP,17.0135
variacion_n_m,1300,1100,DP,19.8959
variacion_n_m,1300,1150,DP,18.3284
variacion_n_m,1300,1200,DP,17.6554
variacion_n_m,1300,1250,DP,19.4428
variacion_n_m,1300,1300,DP,20.1002
variacion_n_m,1300,1350,DP,20.4639
variacion_n_m,1300,1400,DP,23.1218
variacion_n_m,1300,1450,DP,21.4331
variacion_n_m,1300,1500,DP,22.6431
variacion_n_m,1300,1550,DP,23.0235
variacion_n_m,1300,1600,DP,23.367
variacion_n_m,1300,1650,DP,24.0024
variacion_n_m,1350,100,DP,1.72278
variacion_n_m,1350,150,DP,2.64347
variacion_n_m,1350,200,DP,3.40965
variacion_n_m,1350,250,DP,7.34158
variacion_n_m,1350,300,DP,4.59203
variacion_n_m,1350,350,DP,5.99237
variacion_n_m,1350,400,DP,9.60562
variacion_n_m,1350,450,DP,7.87923
variacion_n_m,1350,500,DP,10.6894
variacion_n_m,1350,550,DP,11.1029
variacion_n_m,1350,600,DP,11.0813
variacion_n_m,1350,650,DP,11.5746
variacion_n_m,1350,700,DP,14.0137
variacion_n_m,1350,750,DP,15.7068
variacion_n_m,1350,800,DP,18.8666
variacion_n_m,1350,850,DP,14.0815
variacion_n_m,1350,900,DP,14.7635
variacion_n_m,1350,950,DP,16.6363
variacion_n_m,1350,1000,DP,16.1181
variacion_n_m,1350,1050,DP,16.7184
variacion_n_m,1350,1100,DP,17.3752
variacion_n_m,1350,1150,DP,18.1071
variacion_n_m,1350,1200,DP,19.7416
variacion_n_m,1350,1250,DP,19.8318
variacion_n_m,1350,1300,DP,20.1441
variacion_n_m,1350,1350,DP,21.0466
variacion_n_m,1350,1400,DP,21.3856
variacion_n_m,1350,1450,DP,22.4729
variacion_n_m,1350,1500,DP,26.5029
variacion_n_m,1350,1550,DP,23.8494
variacion_n_m,1350,1600,DP,24.0462
variacion_n_m,1350,1650,DP,25.503
variacion_n_m,1400,100,DP,1.73567
variacion_n_m,1400,150,DP,2.57984
variacion_n_m,1400,200,DP,3.44278
variacion_n_m,1400,250,DP,4.46745
variacion_n_m,1400,300,DP,5.11314
variacion_n_m,1400,350,DP,5.96421
variacion_n_m,1400,400,DP,6.85029
variacion_n_m,1400,450,DP,7.66733
variacion_n_m,1400,500,DP,10.0895
variacion_n_m,1400,550,DP,9.35204
variacion_n_m,1400,600,DP,10.5403
variacion_n_m,1400,650,DP,11.0967
variacion_n_m,1400,700,DP,12.4332
variacion_n_m,1400,750,DP,12.6099
variacion_n_m,1400,800,DP,14.5333
variacion_n_m,1400,850,DP,13.9408
variacion_n_m,1400,900,DP,15.5714
variacion_n_m,1400,950,DP,16.1267
variacion_n_m,1400,1000,DP,17.0491
variacion_n_m,1400,1050,DP,17.6315
variacion_n_m,1400,1100,DP,19.2415
variacion_n_m,1400,1150,DP,22.1658
variacion_n_m,1400,1200,DP,19.4719
variacion_n_m,1400,1250,DP,20.5201
variacion_n_m,1400,1300,DP,22.703
variacion_n_m,1400,1350,DP,21.9535
variacion_n_m,1400,1400,DP,23.1606
variacion_n_m,1400,1450,DP,23.4377
variacion_n_m,1400,1500,DP,26.1437
variacion_n_m,1400,1550,DP,24.949
variacion_n_m,1400,1600,DP,24.9855
variacion_n_m,1400,1650,DP,26.861
variacion_n_m,1450,100,DP,1.84586
variacion_n_m,1450,150,DP,2.74261
variacion_n_m,1450,200,DP,4.46991
variacion_n_m,1450,250,DP,4.71367
variacion_n_m,1450,300,DP,5.55441
variacion_n_m,1450,350,DP,6.43973
variacion_n_m,1450,400,DP,7.27638
variacion_n_m,1450,450,DP,8.1184
variacion_n_m,1450,500,DP,9.03523
variacion_n_m,1450,550,DP,9.97123
variacion_n_m,1450,600,DP,10.2698
variacion_n_m,1450,650,DP,11.7159
variacion_n_m,1450,700,DP,12.8001
variacion_n_m,1450,750,DP,13.4701
variacion_n_m,1450,800,DP,14.4506
variacion_n_m,1450,850,DP,14.1588
variacion_n_m,1450,900,DP,15.0792
variacion_n_m,1450,950,DP,16.2492
variacion_n_m,1450,1000,DP,19.4597
variacion_n_m,1450,1050,DP,20.3904
variacion_n_m,1450,1100,DP,18.8211
variacion_n_m,1450,1150,DP,19.4966
variacion_n_m,1450,1200,DP,20.4493
variacion_n_m,1450,1250,DP,21.0875
variacion_n_m,1450,1300,DP,21.8383
variacion_n_m,1450,1350,DP,22.7727
variacion_n_m,1450,1400,DP,29.3323
variacion_n_m,1450,1450,DP,24.2927
variacion_n_m,1450,1500,DP,24.7955
variacion_n_m,1450,1550,DP,25.8481
variacion_n_m,1450,1600,DP,26.4075
variacion_n_m,1450,1650,DP,29.9485
variacion_n_m,1500,100,DP,3.77379
variacion_n_m,1500,150,DP,3.32895
variacion_n_m,1500,200,DP,3.74564
variacion_n_m,1500,250,DP,4.7016
variacion_n_m,1500,300,DP,5.64353
variacion_n_m,1500,350,DP,6.55859
variacion_n_m,1500,400,DP,7.47847
variacion_n_m,1500,450,DP,8.39736
variacion_n_m,1500,500,DP,10.6634
variacion_n_m,1500,550,DP,11.1715
variacion_n_m,1500,600,DP,11.1327
variacion_n_m,1500,650,DP,11.7159
variacion_n_m,1500,700,DP,12.47
variacion_n_m,1500,750,DP,13.5088
variacion_n_m,1500,800,DP,14.8857
variacion_n_m,1500,850,DP,15.5732
variacion_n_m,1500,900,DP,16.9574
variacion_n_m,1500,950,DP,18.2187
variacion_n_m,1500,1000,DP,17.5353
variacion_n_m,1500,1050,DP,18.4793
variacion_n_m,1500,1100,DP,19.3717
variacion_n_m,1500,1150,DP,20.1536
variacion_n_m,1500,1200,DP,21.3095
variacion_n_m,1500,1250,DP,21.7094
variacion_n_m,1500,1300,DP,22.4054
variacion_n_m,1500,1350,DP,24.1888
variacion_n_m,1500,1400,DP,25.8917
variacion_n_m,1500,1450,DP,24.6409
variacion_n_m,1500,1500,DP,25.4625
variacion_n_m,1500,1550,DP,26.7268
variacion_n_m,1500,1600,DP,27.1086
variacion_n_m,1500,1650,DP,30.0325
variacion_n_m,1550,100,DP,3.9002
variacion_n_m,1550,150,DP,3.0862
variacion_n_m,1550,200,DP,3.86847
variacion_n_m,1550,250,DP,6.99159
variacion_n_m,1550,300,DP,5.83799
variacion_n_m,1550,350,DP,6.97507
variacion_n_m,1550,400,DP,7.8084
variacion_n_m,1550,450,DP,9.40574
variacion_n_m,1550,500,DP,9.7759
variacion_n_m,1550,550,DP,10.453
variacion_n_m,1550,600,DP,14.8362
variacion_n_m,1550,650,DP,14.8554
variacion_n_m,1550,700,DP,13.5344
variacion_n_m,1550,750,DP,13.8485
variacion_n_m,1550,800,DP,16.2257
variacion_n_m,1550,850,DP,15.8919
variacion_n_m,1550,900,DP,15.9386
variacion_n_m,1550,950,DP,17.3322
variacion_n_m,1550,1000,DP,18.2699
variacion_n_m,1550,1050,DP,19.1245
variacion_n_m,1550,1100,DP,19.7394
variacion_n_m,1550,1150,DP,20.8888
variacion_n_m,1550,1200,DP,21.6088
variacion_n_m,1550,1250,DP,21.498
variacion_n_m,1550,1300,DP,22.8249
variacion_n_m,1550,1350,DP,23.9971
variacion_n_m,1550,1400,DP,26.4201
variacion_n_m,1550,1450,DP,25.5576
variacion_n_m,1550,1500,DP,26.1939
variacion_n_m,1550,1550,DP,26.5827
variacion_n_m,1550,1600,DP,29.0155
variacion_n_m,1550,1650,DP,28.6732
variacion_n_m,1600,100,DP,3.75291
variacion_n_m,1600,150,DP,3.08595
variacion_n_m,1600,200,DP,4.0064
variacion_n_m,1600,250,DP,5.00491
variacion_n_m,1600,300,DP,8.05046
variacion_n_m,1600,350,DP,8.58838
variacion_n_m,1600,400,DP,7.98224
variacion_n_m,1600,450,DP,8.9691
variacion_n_m,1600,500,DP,9.93584
variacion_n_m,1600,550,DP,10.9089
variacion_n_m,1600,600,DP,11.6627
variacion_n_m,1600,650,DP,12.8939
variacion_n_m,1600,700,DP,13.9212
variacion_n_m,1600,750,DP,14.7341
variacion_n_m,1600,800,DP,15.3219
variacion_n_m,1600,850,DP,17.7854
variacion_n_m,1600,900,DP,18.1695
variacion_n_m,1600,950,DP,18.0146
variacion_n_m,1600,1000,DP,19.7491
variacion_n_m,1600,1050,DP,19.6224
variacion_n_m,1600,1100,DP,20.4801
variacion_n_m,1600,1150,DP,23.6668
variacion_n_m,1600,1200,DP,22.6745
variacion_n_m,1600,1250,DP,22.7516
variacion_n_m,1600,1300,DP,23.5565
variacion_n_m,1600,1350,DP,24.4867
variacion_n_m,1600,1400,DP,24.933
variacion_n_m,1600,1450,DP,27.8642
variacion_n_m,1600,1500,DP,27.778
variacion_n_m,1600,1550,DP,27.9438
variacion_n_m,1600,1600,DP,28.8164
variacion_n_m,1600,1650,DP,29.7171
variacion_n_m,1650,100,DP,2.2736
variacion_n_m,1650,150,DP,4.50173
variacion_n_m,1650,200,DP,4.23139
variacion_n_m,1650,250,DP,6.20448
variacion_n_m,1650,300,DP,6.17193
variacion_n_m,1650,350,DP,7.18712
variacion_n_m,1650,400,DP,8.95938
variacion_n_m,1650,450,DP,8.72757
variacion_n_m,1650,500,DP,10.357
variacion_n_m,1650,550,DP,13.7669
variacion_n_m,1650,600,DP,14.994
variacion_n_m,1650,650,DP,14.3017
variacion_n_m,1650,700,DP,15.3265
variacion_n_m,1650,750,DP,19.8721
variacion_n_m,1650,800,DP,20.3212
variacion_n_m,1650,850,DP,21.086
variacion_n_m,1650,900,DP,22.731
variacion_n_m,1650,950,DP,22.6148
variacion_n_m,1650,1000,DP,28.1967
variacion_n_m,1650,1050,DP,27.0317
variacion_n_m,1650,1100,DP,28.8889
variacion_n_m,1650,1150,DP,27.7052
variacion_n_m,1650,1200,DP,31.0148
variacion_n_m,1650,1250,DP,29.2516
variacion_n_m,1650,1300,DP,25.5295
variacion_n_m,1650,1350,DP,32.4823
variacion_n_m,1650,1400,DP,28.9726
variacion_n_m,1650,1450,DP,37.2797
variacion_n_m,1650,1500,DP,37.7731
variacion_n_m,1650,1550,DP,34.9354
variacion_n_m,1650,1600,DP,30.0707
variacion_n_m,1650,1650,DP,41.6019
